Event_ID,irwinID,Incid_Name,Incid_Type,BurnBndAc,Ig_Date,Ig_Year,Ig_Month,STUSPS
CA3543312052720020719,NA,HIGHWAY 58,Wildfire,1393,2002-07-19,2002,7,CA
CA3606711840020020721,NA,MCNALLY,Wildfire,146540,2002-07-21,2002,7,CA
CA3602012003120020725,NA,UNNAMED,Wildfire,1752,2002-07-25,2002,7,CA
CA3388511768120020727,NA,UNNAMED,Wildfire,1007,2002-07-27,2002,7,CA
CA3314611657420020729,NA,PINES,Wildfire,65407,2002-07-29,2002,7,CA
CA3705511853620020826,NA,PALISADE,Wildland Fire Use,1048,2002-08-26,2002,8,CA
CA3430611781520020901,NA,CURVE,Wildfire,20565,2002-09-01,2002,9,CA
CA3458511827520020903,NA,LEONA,Wildfire,5089,2002-09-03,2002,9,CA
CA3445911827720020914,NA,OASIS,Wildfire,1199,2002-09-14,2002,9,CA
CA3655911908320020917,NA,MORGAN CANYON VMP,Prescribed Fire,1811,2002-09-17,2002,9,CA
CA3419511777720020922,NA,WILLIAMS,Wildfire,37505,2002-09-22,2002,9,CA
CA3778911976020021003,NA,PW-03 GIN FLAT,Wildfire,3424,2002-10-03,2002,10,CA
CA3644111867320021010,NA,TAR GAP RX,Prescribed Fire,1133,2002-10-10,2002,10,CA
CA3605212108120021018,NA,BOEKENOOGEN RI,Prescribed Fire,1008,2002-10-18,2002,10,CA
CA3515112046320021030,NA,DYKE DAVID TALLEY VMP,Prescribed Fire,1434,2002-10-30,2002,10,CA
CA3404411887320030106,NA,PACIFIC,Wildfire,1073,2003-01-06,2003,1,CA
CA3593612115120030524,NA,UNNAMED,Unknown,1595,2003-05-24,2003,5,CA
CA3332411665620030612,NA,UNNAMED,Wildfire,2714,2003-06-12,2003,6,CA
CA3709612116720030616,NA,152,Wildfire,1703,2003-06-16,2003,6,CA
CA3531111866520030617,NA,CALIENTE,Wildfire,1246,2003-06-17,2003,6,CA
CA3646711868820030625,NA,ATWOOD,Prescribed Fire,2440,2003-06-25,2003,6,CA
CA3485211888620030630,NA,TEJON,Wildfire,1195,2003-06-30,2003,6,CA
CA3687712096320030630,NA,I-5,Wildfire,1101,2003-06-30,2003,6,CA
CA3589512121720030703,NA,UNNAMED,Unknown,1586,2003-07-03,2003,7,CA
CA3592612117620030703,NA,UNNAMED,Unknown,2252,2003-07-03,2003,7,CA
CA3363811696720030704,NA,STAGE,Wildfire,2005,2003-07-04,2003,7,CA
CA3338811658220030716,NA,COYOTE,Wildfire,19215,2003-07-16,2003,7,CA
CA3490211891020030720,NA,GRAPEVINE,Wildfire,1955,2003-07-20,2003,7,CA
CA3541612046820030720,NA,PARKHILL,Wildfire,1258,2003-07-20,2003,7,CA
CA3814611990020030720,NA,MOUNTAIN COMPLEX,Wildfire,4033,2003-07-20,2003,7,CA
CA3518011847820030721,NA,UNNAMED,Wildfire,1320,2003-07-21,2003,7,CA
CA3543011843920030723,NA,BASIN,Wildfire,1051,2003-07-23,2003,7,CA
CA3456411829420030724,NA,HAUSER,Wildfire,2139,2003-07-24,2003,7,CA
CA3380211688020030725,NA,CANYON,Wildfire,4427,2003-07-25,2003,7,CA
CA3670911869520030728,NA,KAWEAH-KERN COMPLEX (WILLIAMS),Wildland Fire Use,3530,2003-07-28,2003,7,CA
CA3805111986720030729,NA,KIBBIE COMPLEX,Wildland Fire Use,6644,2003-07-29,2003,7,CA
CA3785511958820030731,NA,DUNCAN COMPLEX (WHISKEY),Wildland Fire Use,1107,2003-07-31,2003,7,CA
CA3634711853120030801,NA,COONEY WFU,Wildland Fire Use,1793,2003-08-01,2003,8,CA
CA3598812130020030804,NA,UNNAMED,Wildfire,2711,2003-08-04,2003,8,CA
CA3504112020920030810,NA,CHIMNEY,Wildfire,1275,2003-08-10,2003,8,CA
CA3398211716420030818,NA,LOCUST,Wildfire,1915,2003-08-18,2003,8,CA
CA3591912122720030820,NA,UNNAMED,Unknown,1205,2003-08-20,2003,8,CA
CA3633511841320030824,NA,KAWEAH-KERN COMPLEX (WEST KERN),Wildland Fire Use,7366,2003-08-24,2003,8,CA
CA3621511813520030827,NA,SUMMIT COMPLEX,Wildfire,6370,2003-08-27,2003,8,CA
CA3838211998820030831,NA,WHITT,Wildfire,1140,2003-08-31,2003,8,CA
CA3844311994420030831,NA,MUD WFU,Wildland Fire Use,4457,2003-08-31,2003,8,CA
CA3784611972820030831,NA,KIBBIE COMPLEX (TUOLUMNE),Wildland Fire Use,3361,2003-08-31,2003,8,CA
CA3782011879420030902,NA,DEXTER WFU,Wildland Fire Use,2414,2003-09-02,2003,9,CA
CA3440311910020030903,NA,ADAMS CANYON PHASE 1,Prescribed Fire,1233,2003-09-03,2003,9,CA
CA3611811821020030903,NA,ALBANITA AND HOOKER,Wildfire,4946,2003-09-03,2003,9,CA
CA3417611717320030905,NA,BRIDGE,Wildfire,1181,2003-09-05,2003,9,CA
CA3648711874620030927,NA,KAWEAH-KERN COMPLEX (PARADISE 2),Wildfire,1308,2003-09-27,2003,9,CA
CA3341411738220031021,NA,ROBLAR 2,Wildfire,8068,2003-10-21,2003,10,CA
CA3399611725720031021,NA,PASS,Wildfire,2456,2003-10-21,2003,10,CA
CA3418611747320031021,NA,GRAND PRIX,Wildfire,50799,2003-10-21,2003,10,CA
CA3448011886120031023,NA,PIRU,Wildfire,63920,2003-10-23,2003,10,CA
CA3442611871620031024,NA,VERDALE,Wildfire,8483,2003-10-24,2003,10,CA
CA3293911676620031025,NA,CEDAR,Wildfire,268362,2003-10-25,2003,10,CA
CA3433511879220031025,NA,SIMI,Wildfire,107756,2003-10-25,2003,10,CA
CA3417311768920031025,NA,PADUA,Wildfire,10577,2003-10-25,2003,10,CA
CA3424711728420031025,NA,OLD,Wildfire,90180,2003-10-25,2003,10,CA
CA3262111684920031026,NA,MINE/OTAY,Wildfire,37232,2003-10-26,2003,10,CA
CA3320411691620031026,NA,PARADISE,Wildfire,55995,2003-10-26,2003,10,CA
CA3360111698220031026,NA,MOUNTAIN,Wildfire,10630,2003-10-26,2003,10,CA
CA3350011684320040425,NA,PLEASURE,Wildfire,2609,2004-04-25,2004,4,CA
CA3348111700420040502,NA,EAGLE,Wildfire,9323,2004-05-02,2004,5,CA
CA3338111731820040502,NA,INDIA,Wildfire,2135,2004-05-02,2004,5,CA
CA3376011738120040503,NA,CERRITO,Wildfire,17876,2004-05-03,2004,5,CA
CA3472411990120040503,NA,CACHUMA,Wildfire,1067,2004-05-03,2004,5,CA
CA3399011668120040512,NA,COTTONWOOD,Wildfire,1874,2004-05-12,2004,5,CA
CA3448712019620040605,NA,GAVIOTA,Wildfire,7624,2004-06-05,2004,6,CA
CA3767611954520040701,NA,MEADOW COMPLEX (MEADOW),Wildland Fire Use,5522,2004-07-01,2004,7,CA
CA3623712057320040711,NA,GATOS,Wildfire,1007,2004-07-11,2004,7,CA
CA3387811670420040711,NA,VERBENIA,Wildfire,3999,2004-07-11,2004,7,CA
CA3474111860820040712,NA,PINE,Wildfire,18309,2004-07-12,2004,7,CA
CA3322011664620040713,NA,MATAGUAY,Wildfire,9087,2004-07-13,2004,7,CA
CA3360811688220040717,NA,MELTON,Wildfire,3958,2004-07-17,2004,7,CA
CA3437011847020040717,NA,CROWN COMPLEX (FOOTHILL),Wildfire,6464,2004-07-17,2004,7,CA
CA3445411811320040720,NA,CROWN COMPLEX (CROWN),Wildfire,12492,2004-07-20,2004,7,CA
CA3791712067420040806,NA,CALAVERAS COMPLEX,Wildfire,3682,2004-08-06,2004,8,CA
CA3818712042520040806,NA,ARMSTRONG,Wildfire,1079,2004-08-06,2004,8,CA
CA3459711869120040807,NA,EAST,Wildfire,1403,2004-08-07,2004,8,CA
CA3788611994620040809,NA,EARLY,Wildfire,1720,2004-08-09,2004,8,CA
CA3617411872220040812,NA,DEEP,Wildfire,3371,2004-08-12,2004,8,CA
CA3817312087120040903,NA,PATTISON,Wildfire,2863,2004-09-03,2004,9,CA
CA3435511749720040907,NA,RUNWAY,Wildfire,1415,2004-09-07,2004,9,CA
CA3748711994820040912,NA,OLD HWY,Wildfire,1395,2004-09-12,2004,9,CA
CA3258511651420040913,NA,BORDER,Wildfire,1680,2004-09-13,2004,9,CA
CA3796411972720041015,NA,HETCHY,Wildfire,2057,2004-10-15,2004,10,CA
CA3530711675720050525,NA,RANGE,Wildfire,2473,2005-05-25,2005,5,CA
CA3690312082320050603,NA,DOS AMIGOS,Wildfire,1408,2005-06-03,2005,6,CA
CA3648912045820050604,NA,FIVE,Wildfire,2620,2005-06-04,2005,6,CA
CA3654012136120050613,NA,JOHNSON,Wildfire,1400,2005-06-13,2005,6,CA
CA3417711650220050619,NA,PIONEER,Wildfire,2004,2005-06-19,2005,6,CA
CA3404911655920050622,NA,PARADISE,Wildfire,3461,2005-06-22,2005,6,CA
CA3381711691820050622,NA,SOBOBA,Wildfire,2031,2005-06-22,2005,6,CA
CA3576812083120050622,NA,UNNAMED,Wildfire,1279,2005-06-22,2005,6,CA
CA3508611531720050622,NA,HACKBERRY COMPLEX,Wildfire,69967,2005-06-22,2005,6,CA
CA3469311837020050627,NA,MUNZ,Wildfire,1393,2005-06-27,2005,6,CA
CA3728211985320050702,NA,BAILEY,Wildfire,1162,2005-07-02,2005,7,CA
CA3560911986420050703,NA,CARO,Wildfire,1314,2005-07-03,2005,7,CA
CA3454111816120050705,NA,TOVEY,Wildfire,1184,2005-07-05,2005,7,CA
CA3392111776420050705,NA,YORBA LINDA,Wildfire,1242,2005-07-05,2005,7,CA
CA3651711910820050707,NA,MILLWOOD,Wildfire,2997,2005-07-07,2005,7,CA
CA3509311838420050709,NA,HIGH,Wildfire,1031,2005-07-09,2005,7,CA
CA3569311842220050709,NA,NINE,Wildfire,1240,2005-07-09,2005,7,CA
CA3680111861920050717,NA,COMB COMPLEX,Wildland Fire Use,10211,2005-07-17,2005,7,CA
CA3592511748620050718,NA,CHINA LAKE,Wildfire,10165,2005-07-18,2005,7,CA
CA3581011591620050722,NA,KINGSTON,Wildfire,3739,2005-07-22,2005,7,CA
CA3610811818320050724,NA,CRAG WFU,Wildland Fire Use,1443,2005-07-24,2005,7,CA
CA3681812080420050801,NA,I-5,Wildfire,3825,2005-08-01,2005,8,CA
CA3539211577520050803,NA,HALLORAN,Wildfire,1044,2005-08-03,2005,8,CA
CA3600911763520050819,NA,UNNAMED,Wildfire,9044,2005-08-19,2005,8,CA
CA3593312121920050825,NA,UNNAMED,Wildfire,39070,2005-08-25,2005,8,CA
CA3386811663820050826,NA,BLAISDELL,Wildfire,5335,2005-08-26,2005,8,CA
CA3481111887720050903,NA,GORMAN,Wildfire,2439,2005-09-03,2005,9,CA
CA3553911883420050921,NA,PINE,Wildfire,1898,2005-09-21,2005,9,CA
CA3797711977720050921,NA,WAPAMA COMPLEX (WAPAMA),Wildland Fire Use,1203,2005-09-21,2005,9,CA
CA3594812103020050924,NA,PATTERSON VMP,Prescribed Fire,1188,2005-09-24,2005,9,CA
CA3421811869620050928,NA,TOPANGA,Wildfire,24133,2005-09-28,2005,9,CA
CA3397511715020050928,NA,SAN TIMOTEO,Wildfire,1047,2005-09-28,2005,9,CA
CA3421511829520050929,NA,HARVARD,Wildfire,1027,2005-09-29,2005,9,CA
CA3333611739720050929,NA,UNNAMED,Wildfire,1492,2005-09-29,2005,9,CA
CA3411611700820051005,NA,THURMAN,Wildfire,1076,2005-10-05,2005,10,CA
CA3257711672220051005,NA,BORDER 50,Wildfire,3552,2005-10-05,2005,10,CA
CA3395611711120051005,NA,WOODHOUSE,Wildfire,6360,2005-10-05,2005,10,CA
CA3646511862420051006,NA,EAST FORK HIGHBRIDGE RX,Prescribed Fire,6485,2005-10-06,2005,10,CA
CA3777011978820051012,NA,PW-3 SEG 3,Prescribed Fire,1881,2005-10-12,2005,10,CA
CA3461011991320051103,NA,SANTA CRUZ,Prescribed Fire,1974,2005-11-03,2005,11,CA
CA3430711926420051118,NA,SCHOOL,Wildfire,4089,2005-11-18,2005,11,CA
CA3499012015320060109,NA,COLSON,Prescribed Fire,1573,2006-01-09,2006,1,CA
CA3382311769020060206,NA,SIERRA,Wildfire,9395,2006-02-06,2006,2,CA
CA3430811755220060505,NA,FIRST BURN UNIT,Prescribed Fire,1162,2006-05-05,2006,5,CA
CA3612012040220060513,NA,ALMAZAN,Wildfire,2134,2006-05-13,2006,5,CA
CA3582111951120060527,NA,ALPAUGH,Wildfire,1501,2006-05-27,2006,5,CA
CA3521111967620060529,NA,MOCAL,Wildfire,1037,2006-05-29,2006,5,CA
CA3575711999720060604,NA,DEVIL,Wildfire,1135,2006-06-04,2006,6,CA
CA3485111969520060619,NA,PERKINS,Wildfire,14342,2006-06-19,2006,6,CA
CA3696011828320060626,NA,GOODALE,Wildfire,4244,2006-06-26,2006,6,CA
CA3780612037620060703,NA,PEDRO,Wildfire,1884,2006-07-03,2006,7,CA
CA3599211702520060705,NA,BUTTE 2,Wildfire,1766,2006-07-05,2006,7,CA
CA3387911608820060707,NA,PUSHWALLA,Wildfire,2468,2006-07-07,2006,7,CA
CA3632311850620060709,NA,MAGGIE,Wildland Fire Use,3721,2006-07-09,2006,7,CA
CA3411411662020060709,NA,MILLARD,Wildfire,86585,2006-07-09,2006,7,CA
CA3528111983720060711,NA,BECK,Wildfire,1748,2006-07-11,2006,7,CA
CA3606111889420060720,NA,COYOTE,Wildfire,1386,2006-07-20,2006,7,CA
CA3500111552420060720,NA,TOUGH NUT,Wildfire,1139,2006-07-20,2006,7,CA
CA3800211977920060721,NA,FROG,Prescribed Fire,6673,2006-07-21,2006,7,CA
CA3605012069320060722,NA,RICO,Wildfire,11807,2006-07-22,2006,7,CA
CA3341011845320060722,NA,EMPIRE,Wildfire,1072,2006-07-22,2006,7,CA
CA3491311929720060722,NA,RIDGE,Wildfire,2487,2006-07-22,2006,7,CA
CA3493011996120060722,NA,BALD,Wildfire,2075,2006-07-22,2006,7,CA
CA3407111634020060722,NA,WHISPERING PINES,Wildfire,1425,2006-07-22,2006,7,CA
CA3650112050920060722,NA,THREE ROCKS,Wildfire,9336,2006-07-22,2006,7,CA
CA3271711662220060723,NA,HORSE,Wildfire,16719,2006-07-23,2006,7,CA
CA3676911865720060723,NA,CEDAR GROVE ROARING,Prescribed Fire,1865,2006-07-23,2006,7,CA
CA3799111995320060724,NA,SAWLOG/BIOMASS FY06 - EXTRA FUNDS,Prescribed Fire,1318,2006-07-24,2006,7,CA
CA3598411648720060724,NA,CALICO,Wildfire,9274,2006-07-24,2006,7,CA
NV3691211694820060725,NA,BULLFROG,Wildfire,3614,2006-07-25,2006,7,NV
CA3614511817320060726,NA,BRODER WFU,Wildfire,3484,2006-07-26,2006,7,CA
CA3568812008020060803,NA,NET,Wildfire,1551,2006-08-03,2006,8,CA
CA3541611826720060805,NA,COTTONWOOD,Wildfire,2386,2006-08-05,2006,8,CA
CA3480511881920060813,NA,QUAIL,Wildfire,4949,2006-08-13,2006,8,CA
CA3409211705720060829,NA,EMERALD,Wildfire,2106,2006-08-29,2006,8,CA
CA3734811949920060901,NA,BL MAST WUI06,Prescribed Fire,2366,2006-09-01,2006,9,CA
CA3461511897120060904,NA,DAY,Wildfire,159713,2006-09-04,2006,9,CA
CA3780411863020060914,NA,SAWMILL,Wildfire,7095,2006-09-14,2006,9,CA
CA3398111702120060916,NA,ORCHARD,Wildfire,1609,2006-09-16,2006,9,CA
CA3395211691920060917,NA,RANCH,Wildfire,2074,2006-09-17,2006,9,CA
CA3432311720020060919,NA,PINNACLES,Wildfire,2651,2006-09-19,2006,9,CA
CA3505011989520061011,NA,CUYAMA,Wildfire,1050,2006-10-11,2006,10,CA
CA3615912025120061025,NA,PHELPS,Wildfire,1661,2006-10-25,2006,10,CA
CA3386111687920061026,NA,ESPERANZA,Wildfire,40566,2006-10-26,2006,10,CA
CA3705711928720061201,NA,SOS 06,Prescribed Fire,2462,2006-12-01,2006,12,CA
CA3432311888020061203,NA,SHEKELL,Wildfire,10295,2006-12-03,2006,12,CA
CA3498912016320070221,NA,UNNAMED,Unknown,1507,2007-02-21,2007,2,CA
CA3382811774720070311,NA,241 FIRE,Wildfire,1855,2007-03-11,2007,3,CA
CA3436111726920070331,NA,LOS FLORES,Wildfire,4834,2007-03-31,2007,3,CA
CA3602211662320070414,NA,GOLDEN,Wildfire,2062,2007-04-14,2007,4,CA
CA3574911839820070429,NA,JAMES,Wildfire,2078,2007-04-29,2007,4,CA
CA3413411831120070508,NA,GRIFFITH PARK,Wildfire,1147,2007-05-08,2007,5,CA
CA3335911836420070510,NA,ISLAND,Wildfire,4945,2007-05-10,2007,5,CA
CA3475811881220070519,NA,GORMAN,Wildfire,2606,2007-05-19,2007,5,CA
CA3598411885320070603,NA,SHANNON,Wildfire,2346,2007-06-03,2007,6,CA
CA3587811842820070603,NA,GOLDLEDGE,Wildfire,4168,2007-06-03,2007,6,CA
CA3260911605720070605,NA,INKOPAH,Wildfire,5037,2007-06-05,2007,6,CA
CA3562411976820070620,NA,BROWN,Wildfire,1350,2007-06-20,2007,6,CA
CA3498611843120070624,NA,WHITE,Wildfire,11784,2007-06-24,2007,6,CA
CA3469511965920070704,NA,ZACA,Wildfire,241846,2007-07-04,2007,7,CA
CA3604211878120070706,NA,ROCK 2,Wildfire,1082,2007-07-06,2007,7,CA
CA3715411835320070706,NA,INYO COMPLEX (SAGE),Wildfire,6581,2007-07-06,2007,7,CA
CA3684811827920070706,NA,INYO COMPLEX (OAK),Wildfire,28447,2007-07-06,2007,7,CA
CA3592812029720070810,NA,TAR,Wildfire,5399,2007-08-10,2007,8,CA
CA3628511842820070827,NA,GROUSE,Wildfire,1073,2007-08-27,2007,8,CA
CA3441611825020070902,NA,NORTH,Wildfire,2437,2007-09-02,2007,9,CA
CA3278611653420070912,NA,PINE,Wildfire,2302,2007-09-12,2007,9,CA
CA3428911699320070914,NA,BUTLER 2,Wildfire,14661,2007-09-14,2007,9,CA
CA3451611872720071020,NA,RANCH,Wildfire,37009,2007-10-20,2007,10,CA
CA3451511844620071021,NA,BUCKWEED,Wildfire,41332,2007-10-21,2007,10,CA
CA3307911676620071021,NA,WITCH,Wildfire,167551,2007-10-21,2007,10,CA
CA3372011766020071021,NA,SANTIAGO,Wildfire,27605,2007-10-21,2007,10,CA
CA3264611677120071021,NA,HARRIS,Wildfire,90443,2007-10-21,2007,10,CA
CA3405311867820071021,NA,CANYON,Wildfire,5529,2007-10-21,2007,10,CA
CA3440411862220071022,NA,MAGIC,Wildfire,2678,2007-10-22,2007,10,CA
CA3338411718020071022,NA,RICE,Wildfire,10013,2007-10-22,2007,10,CA
CA3426711722820071022,NA,GRASS VALLEY,Wildfire,1463,2007-10-22,2007,10,CA
CA3423111709520071022,NA,SLIDE,Wildfire,13190,2007-10-22,2007,10,CA
CA3334611747220071023,NA,AMMO FIRE,Wildfire,18365,2007-10-23,2007,10,CA
CA3330011692020071023,NA,POOMACHA,Wildfire,47496,2007-10-23,2007,10,CA
CA3757311966320071029,NA,JACK,Wildfire,1130,2007-10-29,2007,10,CA
CA3405411874820071124,NA,CORRAL,Wildfire,5485,2007-11-24,2007,11,CA
CA3755311966920080409,NA,WAWONA NW,Prescribed Fire,1133,2008-04-09,2008,4,CA
CA3679111937120080520,NA,AVOCADO,Wildfire,1245,2008-05-20,2008,5,CA
CA3613311808420080531,NA,CLOVER,Wildfire,14778,2008-05-31,2008,5,CA
CA3582312079520080606,NA,UNNAMED,Unknown,6738,2008-06-06,2008,6,CA
CA3597712130220080606,NA,UNNAMED,Unknown,2849,2008-06-06,2008,6,CA
CA3613612137820080608,NA,BASIN COMPLEX (INDIANS),Wildfire,59095,2008-06-08,2008,6,CA
CA3698911976620080610,NA,41 FIRE,Wildfire,2607,2008-06-10,2008,6,CA
CA3769212044420080610,NA,LAGRANGE,Wildfire,1413,2008-06-10,2008,6,CA
CA3733312013020080621,NA,HWY 140,Wildfire,1267,2008-06-21,2008,6,CA
CA3621212157820080621,NA,BASIN COMPLEX,Wildfire,164537,2008-06-21,2008,6,CA
CA3749911974020080621,NA,OLIVER,Wildfire,2855,2008-06-21,2008,6,CA
CA3789911989720080621,NA,NORTH MOUNTAIN,Wildfire,2805,2008-06-21,2008,6,CA
CA3668612092120080622,NA,BROWN,Wildfire,3975,2008-06-22,2008,6,CA
CA3549511834020080628,NA,PIUTE,Wildfire,36251,2008-06-28,2008,6,CA
CA3448511986620080701,NA,GAP,Wildfire,9368,2008-07-01,2008,7,CA
CA3339211745520080702,NA,YELLOW,Wildfire,33232,2008-07-02,2008,7,CA
CA3694111881120080719,NA,TEHIPITE,Wildfire,12205,2008-07-19,2008,7,CA
CA3760712001520080725,NA,TELEGRAPH,Wildfire,33479,2008-07-25,2008,7,CA
CA3597412126720080809,NA,UNNAMED,Unknown,1220,2008-08-09,2008,8,CA
CA3603411887520080826,NA,UNNAMED,Unknown,1676,2008-08-26,2008,8,CA
CA3660311882920080910,NA,HIDDEN,Wildfire,3703,2008-09-10,2008,9,CA
CA3601612146820080927,NA,CHALK,Wildfire,15420,2008-09-27,2008,9,CA
CA3327411733220081009,NA,NOVEMBER,Wildfire,3765,2008-10-09,2008,10,CA
CA3430911838220081012,NA,MAREK,Wildfire,4941,2008-10-12,2008,10,CA
CA3430711860420081013,NA,SESNON,Wildfire,15235,2008-10-13,2008,10,CA
CA3330111728820081016,NA,JULIET,Wildfire,2356,2008-10-16,2008,10,CA
CA3678011865020081017,NA,CEDAR BLUFFS,Prescribed Fire,1065,2008-10-17,2008,10,CA
CA3507212030220081108,NA,PORTER VMP,Prescribed Fire,2598,2008-11-08,2008,11,CA
CA3445411967620081113,NA,TEA,Wildfire,1927,2008-11-13,2008,11,CA
CA3433911846220081114,NA,SAYRE,Wildfire,11227,2008-11-14,2008,11,CA
CA3391911775320081115,NA,FREEWAY COMPLEX,Wildfire,29350,2008-11-15,2008,11,CA
CA3447411972520090505,NA,JESUSITA,Wildfire,8569,2009-05-05,2009,5,CA
CA3768711968620090530,NA,GROUSE,Wildfire,3087,2009-05-30,2009,5,CA
CA3789311969420090608,NA,HARDEN,Wildfire,1663,2009-06-08,2009,6,CA
CA3632211853320090617,NA,SHOTGUN,Wildfire,1286,2009-06-17,2009,6,CA
CA3665712135720090618,NA,MCPHALIS VMP,Prescribed Fire,2162,2009-06-18,2009,6,CA
CA3616811829320090630,NA,LION COMPLEX (LION),Wildfire,3308,2009-06-30,2009,6,CA
CA3728011858420090718,NA,FORKS,Wildfire,2932,2009-07-18,2009,7,CA
CA3615311821420090721,NA,LION COMPLEX (GRANITE),Wildfire,1737,2009-07-21,2009,7,CA
CA3817512022920090726,NA,KNIGHT,Wildfire,8140,2009-07-26,2009,7,CA
CA3794211948220090729,NA,WILDCAT,Wildfire,1176,2009-07-29,2009,7,CA
CA3493612002720090808,NA,LA BREA,Wildfire,84213,2009-08-08,2009,8,CA
CA3419711786020090825,NA,MORRIS,Wildfire,2591,2009-08-25,2009,8,CA
CA3586312104320090826,NA,BRYSON,Wildfire,3705,2009-08-26,2009,8,CA
CA3432711813620090826,NA,STATION,Wildfire,165368,2009-08-26,2009,8,CA
CA3773111975720090826,NA,BIG MEADOW,Wildfire,7837,2009-08-26,2009,8,CA
CA3374611682220090827,NA,COTTONWOOD,Wildfire,2542,2009-08-27,2009,8,CA
CA3646312129220090828,NA,GLORIA,Wildfire,6686,2009-08-28,2009,8,CA
CA3403511698620090830,NA,OAK GLEN 3,Wildfire,2050,2009-08-30,2009,8,CA
CA3435111888220090922,NA,GUIBERSON,Wildfire,19356,2009-09-22,2009,9,CA
CA3431011754120091003,NA,SHEEP,Wildfire,7451,2009-10-03,2009,10,CA
CA3506111988620100515,NA,COTTON,Wildfire,2083,2010-05-15,2010,5,CA
CA3511611978620100515,NA,WASH,Wildfire,1039,2010-05-15,2010,5,CA
CA3385911750220100520,NA,MCKINLEY,Wildfire,1210,2010-05-20,2010,5,CA
CA3582111899420100604,NA,BALES,Wildfire,1017,2010-06-04,2010,6,CA
CA3746512035820100612,NA,ROBINSON,Wildfire,1527,2010-06-12,2010,6,CA
CA3334311736220100713,NA,ALISO,Wildfire,3264,2010-07-13,2010,7,CA
CA3578311796620100716,NA,SAND 2,Wildfire,1089,2010-07-16,2010,7,CA
CA3678311872220100716,NA,SHEEP COMPLEX,Wildfire,9614,2010-07-16,2010,7,CA
CA3506611841220100717,NA,WEST,Wildfire,1790,2010-07-17,2010,7,CA
CA3365811690720100717,NA,VALLEY COMPLEX,Wildfire,1012,2010-07-17,2010,7,CA
CA3570811796820100718,NA,INDIAN,Wildfire,1901,2010-07-18,2010,7,CA
CA3790311966920100725,NA,SLOPE,Wildfire,2365,2010-07-25,2010,7,CA
CA3790211905120100726,NA,MONO,Wildfire,1300,2010-07-26,2010,7,CA
CA3581211845020100726,NA,BULL,Wildfire,17238,2010-07-26,2010,7,CA
CA3457611822820100729,NA,CROWN,Wildfire,14033,2010-07-29,2010,7,CA
CA3289411681720100821,NA,MONTE,Wildfire,1013,2010-08-21,2010,8,CA
CA3532912032020100821,NA,POZO,Wildfire,1347,2010-08-21,2010,8,CA
CA3483911890520100824,NA,POST,Wildfire,1454,2010-08-24,2010,8,CA
CA3555411854220100912,NA,CANYON,Wildfire,11064,2010-09-12,2010,9,CA
CA3725212075420101020,NA,MERSAN,Unknown,1081,2010-10-20,2010,10,CA
CA3465412058320101028,NA,BEAR CREEK,Wildfire,1311,2010-10-28,2010,10,CA
CA3564111839020110527,NA,COVE,Wildfire,1420,2011-05-27,2011,5,CA
CA3550411987920110619,NA,ANTELOPE,Wildfire,5262,2011-06-19,2011,6,CA
CA3575211893120110621,NA,QUINN,Wildfire,3256,2011-06-21,2011,6,CA
CA3626811851120110708,NA,LION,Wildfire,17671,2011-07-08,2011,7,CA
CA3327711653720110721,NA,EAGLE,Wildfire,14743,2011-07-21,2011,7,CA
CA3766311970420110731,NA,AVALANCHE,Wildfire,1153,2011-07-31,2011,7,CA
CA3393811708020110806,NA,GILMAN,Wildfire,1066,2011-08-06,2011,8,CA
CA3766311987120110825,NA,MOTOR,Wildfire,5312,2011-08-25,2011,8,CA
CA3536411577420110828,NA,WELLS,Wildfire,1841,2011-08-28,2011,8,CA
CA3435511743420110902,NA,HILL,Wildfire,1337,2011-09-02,2011,9,CA
CA3507211843420110904,NA,CANYON,Wildfire,14707,2011-09-04,2011,9,CA
CA3794512084420110909,NA,MILTON,Wildfire,1171,2011-09-09,2011,9,CA
CA3511711878320110910,NA,COMANCHE,Wildfire,25965,2011-09-10,2011,9,CA
CA3511811837820110910,NA,KEENE COMPLEX,Wildfire,8769,2011-09-10,2011,9,CA
CA3539511864020110910,NA,BRECKENRIDGE COMPLEX,Wildfire,27229,2011-09-10,2011,9,CA
CA3713411828320110913,NA,JOHN,Wildfire,5784,2011-09-13,2011,9,CA
CA3776611974120110913,NA,TAMARACK,Wildfire,1014,2011-09-13,2011,9,CA
CA3309811647820111001,NA,GREAT,Wildfire,2261,2011-10-01,2011,10,CA
CA3260811624320120517,NA,BORDER 6,Wildfire,5301,2012-05-17,2012,5,CA
CA3306611643120120524,NA,BANNER,Wildfire,5371,2012-05-24,2012,5,CA
CA3614911850520120601,NA,GEORGE,Wildfire,1876,2012-06-01,2012,6,CA
CA3749712017520120612,NA,GAINES,Wildfire,1772,2012-06-12,2012,6,CA
CA3385711693820120616,NA,HIGHLAND,Wildfire,2178,2012-06-16,2012,6,CA
CA3776911967520120616,NA,CASCADE,Wildfire,1626,2012-06-16,2012,6,CA
CA3271011638520120617,NA,OLD 2,Wildfire,1058,2012-06-17,2012,6,CA
CA3716511828920120707,NA,FISH,Wildfire,1110,2012-07-07,2012,7,CA
CA3583412025220120709,NA,TURKEY,Wildfire,2707,2012-07-09,2012,7,CA
